223674	4
223680	4
223721	5
223971	3
223991	5
224027	4
224036	2
224241	3
224247	4
224373	5
224517	3
224552	5
224554	5
224558	5
224647	5
224722	3
224728	5
224735	4
224748	5
224958	5
225232	3
225272	1
225395	2
225424	3
225455	5
225470	3
225576	4
225820	4
226005	1
226009	5
226059	5
226150	4
226172	5
226362	5
226380	3
226412	4
226571	2
226578	5
226579	2
226639	3
226641	4
226812	4
227009	3
227016	1
227073	3
227104	4
227164	5
227174	5
227178	4
227186	4
227292	4
227308	4
227375	5
227474	5
227616	5
227617	4
227718	5
227789	4
227824	5
227845	4
227894	5
227909	3
227985	4
228026	5
228035	4
228052	4
228116	1
228122	3
228140	4
228252	3
228299	4
228406	5
228464	5
228475	2
228525	5
228624	4
228661	3
228736	4
228745	3
228831	3
228936	5
229090	4
229094	4
229108	3
229145	5
229269	4
229309	5
229368	4
229429	5
229450	5
229458	5
229523	3
229678	5
229683	5
229952	5
229978	4
230029	5
230052	5
230087	5
230135	4
230300	5
230551	1
230552	5
230687	5
230786	3
230935	4
230967	4
231030	5
231119	5
231178	5
231255	5
231407	5
231450	3
231487	3
231503	4
231516	3
231570	3
231581	5
231698	4
231703	4
231773	3
231910	3
231932	3
232032	1
232056	5
232225	5
232433	4
232461	5
232599	5
232617	4
232625	3
232674	4
232687	3
232832	2
232932	5
232934	1
232935	5
233020	4
233227	4
233369	3
233409	5
233434	4
233460	2
233553	1
233700	1
233711	5
233781	3
233792	3
233969	2
233993	1
233996	5
234070	4
234178	4
234216	3
234374	4
234557	5
234664	3
235097	4
235123	4
235167	3
235212	4
235225	4
235269	5
235280	1
235283	1
235296	5
235349	4
235509	3
235524	5
235530	3
235538	4
235563	3
235619	4
235643	3
235657	5
235743	4
235746	5
235812	4
235918	5
236209	4
236271	5
236311	3
236353	4
236396	4
236579	5
236671	5
236709	5
236892	3
236994	3
237022	4
237110	5
237218	2
237259	5
237300	4
237345	4
237410	5
237419	5
237441	5
237581	2
237614	4
237668	5
237693	5
237757	4
237764	5
237812	4
237814	5
237918	1
238158	4
238464	3
238467	4
238507	4
238682	1
238697	4
238711	4
238903	5
238939	3
239159	5
239332	5
239407	4
239441	4
239473	4
239486	4
239560	5
239581	5
239594	4
239601	4
239646	4
239656	3
239660	4
239790	1
239816	5
239839	2
239849	4
239858	3
239975	3
239980	4
240032	2
240058	3
240094	2
240324	4
240327	4
240702	5
240722	3
240771	4
240783	1
240786	5
240941	5
241012	4
241139	4
241191	3
241288	4
241289	1
241312	4
241459	4
241480	5
241624	3
241669	1
241751	5
241777	4
241856	3
241891	3
241968	5
241994	4
242000	3
242017	5
242133	1
242227	4
242294	3
242301	5
242425	2
242476	4
242641	4
242679	2
242740	5
242796	5
242905	5
242998	4
243169	5
243217	5
243304	3
243487	5
243518	5
243530	4
243531	5
243619	5
243642	4
243887	4
244003	3
244071	4
244121	5
244181	4
244374	4
244539	5
244567	3
244587	4
244590	1
244652	3
244660	5
244746	5
244816	3
244848	5
244954	4
245033	4
245211	5
245246	4
245473	5
245503	5
245530	1
245583	3
245603	5
245673	4
245709	4
245714	5
245848	5
245862	5
246032	4
246038	2
246088	4
246143	4
246182	2
246391	1
246461	4
246519	4
246588	5
246610	5
246635	5
246652	4
246694	4
246710	5
246723	5
246835	3
246977	5
246998	1
247059	5
247110	3
247136	3
247326	5
247351	4
247374	5
247380	4
247403	4
247437	1
247629	2
247654	5
247697	4
247872	3
247893	3
247932	4
247962	4
247975	5
248024	3
248033	5
248160	3
248239	4
248251	4
248287	4
248412	4
248683	3
248778	3
248786	5
248864	5
248867	1
248889	5
248913	4
248971	5
248977	2
249015	5
249048	5
249065	3
249080	5
249144	2
249200	3
249206	2
249250	5
249276	2
249288	5
249339	4
249407	4
249425	5
249437	3
249519	5
249620	3
249631	5
249657	5
249956	2
250079	4
250098	5
250128	1
250139	5
250180	3
250219	5
250336	4
250370	2
250485	5
250501	3
250510	3
250630	1
250698	3
250721	4
250744	4
250881	3
251104	5
251113	3
251374	2
251433	5
251776	4
251785	5
251822	4
251835	2
251889	5
251964	1
252019	3
252063	4
252104	5
252127	2
252134	4
252164	3
252393	4
252427	2
252492	5
252544	2
252574	5
252620	5
252844	5
252891	5
252921	5
252991	5
253054	2
253055	4
253089	5
253092	5
253115	5
253155	5
253261	5
253348	5
253379	5
253658	5
253721	5
253733	2
253739	3
253826	5
253851	4
253919	5
254205	3
254361	5
254560	4
254627	3
254699	1
254734	5
254857	4
254867	3
254869	5
254887	3
254897	1
254992	5
255208	4
255445	3
255491	3
255579	5
255700	4
255772	5
255814	4
255824	5
255878	3
255915	3
255926	3
256183	1
256225	4
256302	5
256340	3
256353	5
256385	3
256527	4
256569	5
256628	5
256803	2
256858	3
256910	4
256985	3
257020	4
257209	4
257245	5
257302	4
257325	5
257336	4
257371	5
257396	5
257397	3
257441	4
257457	1
257481	4
257530	3
257560	4
257585	1
257722	4
257759	5
257810	4
257919	3
258002	5
258129	5
258196	5
258211	5
258338	4
258398	3
258409	5
258661	3
258726	5
258740	5
258745	5
258773	3
258777	4
258916	4
258928	4
258998	3
259118	3
259283	5
259404	5
259474	5
259627	3
259630	4
259771	5
259835	4
259916	3
260080	4
260279	5
260362	4
260366	2
260415	4
260605	4
260769	4
260771	2
260795	4
260939	4
261089	2
261234	4
261258	4
261351	4
261413	3
261456	5
261597	5
261618	4
261632	4
261831	4
262012	3
262071	5
262115	4
262204	2
262256	5
262272	1
262347	4
262368	3
262544	4
262571	5
262600	5
262639	4
262642	5
262906	4
263060	5
263163	4
263457	3
263526	4
263696	4
263749	1
263779	4
263837	1
263926	5
263988	5
264344	4
264387	5
264396	5
264414	2
264551	3
264873	3
264933	5
265049	2
265114	4
265320	5
265356	5
265385	5
265445	1
265498	5
265606	5
265632	3
265854	4
265868	2
265961	4
266187	4
266214	3
266326	4
266580	5
266582	5
266724	4
266834	5
267037	4
267151	3
267174	1
267180	5
267264	1
267275	4
267346	2
267487	2
267516	5
267552	4
267569	4
267796	4
267868	4
267957	4
268185	4
268272	2
268462	4
268474	4
268630	2
268834	4
268863	3
268889	4
268892	4
268996	4
269033	2
269099	4
269329	3
269352	4
269425	5
269440	5
269445	4
269473	4
269525	4
269557	3
269586	5
269601	4
269615	5
269638	2
269670	4
269712	3
269719	4
269764	5
269838	5
269839	1
269841	4
269877	1
270041	2
270191	4
270325	4
270433	3
270489	4
270562	4
270641	5
270705	5
270781	4
270952	2
270953	4
270965	4
271146	1
271159	3
271243	4
271255	4
271284	2
271363	4
271390	5
271443	3
271504	2
271671	4
271674	5
271695	1
271732	4
271825	4
271843	3
271852	1
271888	5
271893	3
271964	5
271985	4
271998	3
272001	5
272048	3
272122	3
272130	1
272135	4
272220	4
272277	4
272310	5
272350	4
272366	2
272437	3
272475	4
272484	4
272505	3
272586	4
272904	5
272976	5
273053	1
273075	5
273231	4
273431	1
273441	2
273575	5
273615	4
273656	1
273937	4
273939	5
273944	5
273955	5
273982	4
274100	5
274103	1
274163	4
274169	4
274179	5
274211	4
274214	5
274365	5
274399	5
274522	4
274557	4
274602	5
274619	5
274640	4
274644	5
274738	3
274742	5
274749	4
274827	2
275034	5
275196	5
275258	1
275369	1
275405	4
275407	3
275441	4
275457	4
275493	5
275556	4
275571	5
275576	5
275578	5
275603	4
275610	5
275661	3
275703	4
275772	5
275830	5
275911	5
275950	4
275979	3
275985	5
276127	5
276157	5
276187	5
276223	5
276271	1
276362	4
276393	5
276486	5
276517	4
276781	5
276916	3
276958	1
276965	4
276968	4
277206	4
277327	4
277466	1
277520	1
277555	1
277675	4
277716	4
277825	4
277840	5
277947	4
277981	5
278029	4
278064	3
278218	2
278491	5
278509	4
278554	5
278581	5
278615	4
278685	3
278806	5
278830	4
278901	3
278939	4
279050	1
279074	3
279153	4
279193	1
279340	3
279341	2
279529	5
279556	4
279575	2
279648	5
279661	4
279705	3
279732	2
279825	2
279827	4
279849	2
279867	3
279981	1
280059	4
280075	3
280223	4
280294	4
280394	4
280420	4
280457	4
280497	4
280660	4
280743	2
280768	4
280808	3
280809	4
280812	4
280838	3
280919	1
281006	3
281044	2
281048	4
281049	2
281072	5
281075	1
281076	5
281160	4
281168	4
281192	5
281223	1
281359	5
281360	4
281553	5
281710	5
281878	5
282061	5
282070	4
282092	2
282132	4
282189	3
282281	5
282396	2
282425	3
282429	1
282438	5
282465	4
282521	3
282622	2
282667	4
282772	3
282905	5
282955	2
283070	4
283097	4
283161	5
283195	4
283209	4
283322	4
283384	3
283448	4
283458	4
283641	4
283803	2
283841	2
283844	5
283897	1
283916	3
284121	4
284263	3
284320	5
284323	3
284415	4
284444	5
284511	4
284644	5
284682	4
284716	4
284781	5
284856	5
284914	5
284929	4
284998	4
285004	5
285155	1
285221	4
285483	4
285494	4
285729	5
285753	3
285759	3
285890	3
285903	4
285908	4
285926	3
286000	4
286147	5
286176	2
286238	4
286321	4
286331	5
286339	4
286386	5
286575	5
286606	4
286853	4
286909	1
286929	4
287156	2
287180	3
287359	5
287455	5
287731	5
287913	4
287973	3
287994	3
288068	4
288070	3
288260	2
288288	4
288414	5
288417	1
288507	1
288617	5
288618	4
288799	5
288955	4
288974	5
289022	1
289166	5
289188	5
289272	5
289275	5
289293	5
289300	5
289326	5
289328	4
289359	3
289657	3
289780	4
289935	3
289936	4
289975	5
289993	5
290069	4
290180	3
290241	2
290352	4
290388	5
290462	5
290761	3
290818	3
290834	5
290840	5
290853	3
290867	5
291031	5
291037	4
291180	3
291187	5
291282	5
291326	3
291399	4
291471	5
291600	4
291647	1
291808	4
291828	4
291858	5
291934	3
292031	3
292104	2
292113	4
292137	5
292155	4
292208	3
292378	4
292403	3
292443	5
292491	2
292609	1
292614	5
292669	5
292754	3
292782	5
292863	4
292877	5
292993	5
293025	5
293163	1
293276	2
293308	2
293318	1
293330	5
293526	3
293692	5
293956	3
294123	5
294148	4
294151	4
294239	5
294264	4
294296	4
294408	4
294459	4
294553	4
294576	1
294710	3
294714	5
294722	4
294737	1
294792	3
294836	4
294928	5
294960	3
295040	4
295152	4
295155	4
295269	4
295277	4
295357	5
295372	4
295484	5
295501	4
295517	4
295521	1
295537	5
295623	4
295712	4
295714	3
295772	5
295773	4
295801	5
295818	3
295921	5
295934	5
295936	2
296015	4
296031	3
296100	5
296109	3
296139	4
296281	2
296301	5
296318	2
296473	1
296481	5
296492	5
296693	5
296700	5
296790	2
296919	2
296974	2
297103	1
297117	4
297182	4
297187	4
297268	5
297269	5
297435	3
297499	5
297582	5
297641	1
297766	5
297856	2
297865	3
297868	2
297872	3
297875	3
297880	4
298040	4
298228	2
298440	3
298455	2
298470	4
298578	5
298596	5
298604	1
298635	1
298925	4
299109	1
299359	4
299395	1
299415	5
299481	5
299590	4
299677	3
299689	5
299778	5
299919	1
299989	4
300031	5
300070	4
300123	4
300205	5
300227	3
300274	5
300448	4
300462	4
300516	5
300534	4
300556	5
300577	3
300588	5
300613	5
300616	5
300708	5
300756	5
300786	4
301016	3
301054	4
301057	5
301119	1
301123	5
301139	3
301155	3
301208	4
301261	5
301291	4
301453	3
301485	4
301490	5
301596	2
301680	4
301683	5
301752	4
301869	3
301956	5
301965	2
302033	4
302102	4
302182	4
302230	5
302237	4
302377	4
302412	4
302476	2
302620	4
302690	4
302697	2
302912	4
303074	5
303147	5
303216	3
303262	5
303362	3
303386	5
303463	3
303471	5
303589	4
303593	4
303617	4
303627	5
303647	3
303708	4
303724	2
303756	4
303825	4
303915	5
303918	5
303992	3
304013	3
304074	5
304325	5
304519	5
304549	5
304781	5
304946	5
305004	4
305060	5
305159	3
305253	3
305379	1
305500	3
305537	3
305543	4
305698	1
305715	1
305727	1
305769	2
305774	2
305819	1
305872	4
305905	5
305960	5
306127	5
306230	5
306241	4
306327	2
306378	1
306415	2
306476	4
306636	4
306675	1
306685	3
306715	4
306797	4
306798	3
306939	4
306997	5
306999	5
307057	4
307071	4
307109	3
307175	4
307247	1
307327	1
307412	3
307433	4
307483	5
307534	5
307593	5
307678	1
307701	4
307818	4
308117	5
308144	4
308145	2
308303	4
308304	5
308344	1
308458	3
308568	5
308604	1
308624	5
308689	5
308745	5
308760	5
308846	5
308953	1
309133	2
309251	4
309372	5
309537	4
309559	5
309646	5
309708	5
309712	5
309728	5
309979	4
310092	5
310238	5
310317	2
310389	5
310390	5
310486	3
310541	3
310684	3
310687	4
310700	5
310879	5
310883	2
310926	5
310950	5
310966	3
310980	3
311065	5
311081	2
311102	4
311114	5
311133	4
311138	2
311183	4
311195	5
311233	3
311357	5
311405	3
311509	2
311551	5
311701	5
311850	5
311996	5
312015	2
312050	4
312158	4
312180	4
312189	4
312234	5
312379	4
312381	1
312592	5
312699	5
312845	3
312882	1
313026	5
313089	4
313123	5
313210	5
313314	4
313315	1
313359	4
313375	4
313417	4
313484	4
313527	4
313558	1
313672	3
313701	5
313724	5
313760	2
313805	3
313852	5
313909	4
313952	4
314182	3
314196	3
314200	5
314248	4
314370	5
314395	1
314470	5
314472	5
314479	5
314515	1
314516	5
314695	5
314708	4
314845	4
314904	5
315031	4
315048	2
315090	4
315273	4
315280	5
315363	5
315406	4
315584	4
315587	4
315609	3
315619	5
315669	4
315775	3
315786	4
315796	5
315818	1
315900	4
315953	4
315988	4
316000	4
316064	1
316103	4
316300	2
316382	5
316393	5
316415	4
316430	1
316459	5
316487	5
316571	5
316582	4
316743	1
316775	3
316815	5
316836	4
316944	4
317034	5
317046	4
317121	4
317125	2
317171	5
317174	2
317213	1
317286	2
317374	4
317505	5
317726	3
317803	4
317870	5
317876	4
317930	5
317976	5
317983	4
317987	3
318020	1
318040	4
318085	5
318118	4
318249	5
318373	4
318420	4
318457	5
318488	4
318571	3
318624	5
318696	1
318847	4
318857	3
318940	5
318958	4
318981	5
318991	1
319031	4
319104	5
319105	4
319132	5
319250	1
319260	5
319261	1
319299	5
319433	4
319440	5
319542	2
319626	4
319879	5
320033	5
320127	5
320314	3
320339	5
320405	4
320504	5
320564	4
320597	2
320621	2
320687	3
320708	4
320719	5
320731	4
320794	2
320837	3
320843	5
321034	4
321093	4
321226	5
321275	5
321457	2
321569	4
321705	5
321874	4
321891	3
321926	4
321943	1
322025	4
322071	1
322207	4
322343	3
322410	4
322427	3
322439	3
322555	1
322720	4
322725	5
322779	4
322795	5
322812	5
322852	4
322928	5
322949	5
323032	3
323144	3
323185	2
323305	4
323376	5
323413	4
323422	5
323596	4
323619	5
323806	4
323849	4
323871	5
323935	1
323956	2
323989	4
324156	5
324219	3
324253	3
324377	2
324642	5
324799	5
324874	4
324913	4
324965	5
325122	4
325139	4
325223	4
325261	5
325277	5
325343	5
325352	4
325451	4
325539	5
325611	5
325635	4
325828	5
325855	3
325869	3
325893	4
325923	4
325993	2
326047	4
326084	1
326090	4
326125	5
326258	5
326311	5
326485	3
326537	5
326579	4
326615	4
326681	5
326865	4
327088	4
327127	4
327216	5
327304	5
327440	4
327590	5
327634	4
327643	2
327748	5
327919	4
328020	3
328053	1
328166	3
328278	5
328292	5
328296	1
328407	5
328458	4
328512	3
328575	5
328798	4
328827	3
328976	4
329052	5
329338	1
329429	2
329470	4
329827	4
329871	5
329896	2
329898	5
329951	2
329954	4
330022	4
330116	3
330121	5
330168	5
330379	4
330423	4
330476	2
330556	2
330582	3
330607	2
330739	1
330774	3
330776	1
330927	3
330958	2
331184	5
331245	4
331260	4
331445	4
331563	4
331655	2
331687	3
331712	5
331804	2
331940	4
331954	3
331995	1
331999	4
332064	5
332261	5
332360	3
332519	3
332535	3
332552	4
332599	4
332626	5
332637	1
332646	5
332679	2
332692	4
332792	4
332850	5
332890	5
332907	5
333230	5
333244	4
333258	5
333274	1
333345	5
333365	5
333424	3
333600	5
333626	1
333866	4
333891	3
333996	2
334144	3
334174	5
334182	4
334187	1
334419	5
334487	4
334506	5
334521	4
334554	3
334672	5
334692	4
334694	5
334782	4
335100	4
335184	1
335267	4
335394	3
335407	5
335496	4
335574	5
335677	2
335685	3
335771	4
335957	3
336141	2
336333	4
336366	2
336428	4
336447	2
336582	5
336646	5
336829	4
336878	1
336885	5
336926	3
336938	5
337017	4
337029	4
337035	5
337098	4
337122	4
337152	2
337155	1
337199	3
337252	5
337367	3
337384	2
337438	4
337543	4
337550	1
337629	5
337673	2
337696	4
337812	5
337903	4
338040	5
338096	4
338101	5
338245	3
338298	2
338385	3
338387	5
338390	5
338401	1
338407	5
338488	3
338497	4
338504	5
338542	3
338703	3
338712	1
338784	2
338900	5
338954	4
338981	5
339095	4
339204	4
339205	5
339273	5
339327	3
339394	5
339396	5
339454	5
339484	4
339658	2
339774	1
339775	3
339789	5
339820	4
339942	5
340071	3
340072	5
340077	1
340078	2
340153	4
340231	5
340287	4
340309	5
340336	3
340377	5
340520	4
340589	5
340590	5
340628	3
340786	4
340789	5
340920	5
341247	4
341406	5
341461	5
341516	3
341562	4
341595	4
341692	3
341768	5
341777	5
341946	1
342027	3
342153	4
342199	5
342232	5
342330	4
342417	5
342430	5
342465	3
342558	3
342692	5
342742	5
342805	5
342819	4
342830	5
342850	4
343132	5
343184	3
343375	5
343447	4
343596	4
343657	4
343683	4
343706	5
343729	5
343762	5
343973	3
344112	3
344135	5
344163	5
344165	4
344217	3
344259	2
344423	5
344610	5
344649	4
344715	3
344948	2
345025	5
345060	4
345066	4
345148	3
345173	2
345205	5
345209	3
345235	2
345249	3
345325	5
345491	5
345645	4
345686	4
345736	5
345764	5
345843	5
345854	2
345870	2
345904	3
345911	3
345969	4
345984	3
346065	4
346271	5
346446	4
346523	1
346528	4
346599	4
346678	4
346943	4
346984	3
346998	3
347053	3
347070	4
347219	4
347251	5
347340	4
347722	4
347739	5
347744	4
347824	4
347890	5
347967	3
348116	5
348147	1
348177	4
348407	4
348466	3
348476	4
348501	4
348522	3
348833	4
348861	3
348879	2
348962	4
348978	2
349089	5
349195	4
349369	5
349404	4
349435	4
349450	2
349461	3
349527	1
349697	3
349738	4
349917	4
349940	2
349947	5
349998	1
350062	4
350111	5
350146	5
350194	5
350309	3
350388	2
350479	5
350575	5
350599	3
350629	5
350651	5
350740	2
350751	3
350793	1
350851	3
350904	5
350928	5
350965	5
351034	3
351101	4
351227	3
351252	5
351313	4
351351	5
351470	2
351528	4
351730	5
351827	4
351891	5
351935	2
351941	4
352139	4
352263	1
352319	4
352327	2
352334	3
352376	3
352512	5
352513	3
352526	1
352536	4
352540	2
352630	4
352670	4
352688	5
352728	4
352861	5
352863	5
352920	4
352935	5
352952	4
353016	5
353041	4
353185	3
353279	1
353293	3
353396	3
353423	2
353433	5
353453	5
353456	5
353678	5
353704	4
353713	3
353742	5
353774	5
353779	5
353955	4
354031	2
354141	4
354165	5
354220	5
354289	5
354669	5
354735	3
354832	2
354994	5
355004	1
355057	5
355087	5
355136	3
355163	5
355213	3
355288	1
355318	4
355396	4
355453	4
355466	4
355738	3
355929	3
356139	1
356201	4
356204	3
356270	4
356362	5
356392	5
356536	3
356569	1
356635	4
356718	4
356728	5
356904	2
357154	3
357294	5
357307	5
357446	4
357487	5
357557	4
357601	5
357773	1
357802	4
357822	5
358112	5
358240	2
358283	3
358374	4
358454	5
358492	2
358498	3
358511	3
358651	5
358825	2
358846	5
358856	3
358910	3
358931	4
359001	4
359097	4
359110	4
359215	4
359322	2
359550	4
359561	5
359613	5
359629	5
359632	1
359678	1
359854	5
359912	4
359942	4
360030	2
360094	3
360151	4
360326	5
360360	5
360401	2
360444	3
360480	1
360497	4
360528	4
360553	1
360560	3
360573	4
360590	2
360674	3
360747	3
360765	4
360766	5
360792	5
360793	4
360858	5
360945	5
361117	4
361153	5
361170	4
361249	5
361294	2
361362	3
361476	4
361486	5
361663	5
361697	1
361730	4
361750	5
361790	3
361801	3
361808	5
361824	5
361948	4
361993	2
362094	5
362132	2
362135	5
362158	5
362194	4
362214	5
362270	4
362380	4
362663	5
362709	5
362712	4
362825	5
362867	4
362873	4
362928	2
363005	5
363093	1
363198	2
363225	5
363296	5
363398	4
363537	5
363674	5
363952	3
364045	4
364059	5
364212	5
364250	2
364308	4
364372	4
364404	2
364484	3
364663	5
364693	4
364721	5
364806	3
364967	4
364980	4
365026	3
365084	2
365095	5
365174	4
365239	4
365362	5
